linguagem,timestamp,ambiente,num_servidores,num_clientes,num_mensagens,repeticao,tempo_execucao,total_mensagens,throughput,latencia_media
Go,2025-07-02T05:43:13.967374,kubernetes,6,50,100,9,6.508845806121826,5000,768.1853509722573,1.3017691612243651
Go,2025-07-02T05:43:20.477632,kubernetes,6,50,100,10,6.510257720947266,5000,768.0187504577749,1.3020515441894531
Go,2025-07-02T05:43:50.564446,kubernetes,6,50,500,1,30.06721305847168,25000,831.4704775391895,1.2026885223388672
Go,2025-07-02T05:44:20.634855,kubernetes,6,50,500,2,30.069408893585205,25000,831.4097589505101,1.2027763557434081
Go,2025-07-02T05:44:50.716426,kubernetes,6,50,500,3,30.081571340560913,25000,831.0736070589137,1.2032628536224366
Go,2025-07-02T05:45:20.785736,kubernetes,6,50,500,4,30.068310737609863,25000,831.4401237289879,1.2027324295043946
Go,2025-07-02T05:45:50.857183,kubernetes,6,50,500,5,30.071446657180786,25000,831.3534192419781,1.2028578662872313
Go,2025-07-02T05:46:20.929949,kubernetes,6,50,500,6,30.072766542434692,25000,831.3169313745485,1.2029106616973877
Go,2025-07-02T05:46:51.000317,kubernetes,6,50,500,7,30.068835020065308,25000,831.4256266768297,1.2027534008026124
Go,2025-07-02T05:47:21.078618,kubernetes,6,50,500,8,30.07730269432068,25000,831.1915551097807,1.2030921077728272
